#key	synopsis
Art of Fighting (USA)	Yuri Sakazaki a été kidnappée ! Son grand frère, Ryo Sakazaki, et Robert Garcia, son meilleur ami, partent à sa recherche dans les rues de South Town. Au fur et à mesure qu'ils s'enfoncent dans l'enquête, ils découvriront des indices sur l'identité du commanditaire de l'enlèvement, les liens entre la famille Sakazaki et la mafia, ainsi qu'un personnage de leur passé. Le gameplay diffère de celui de la plupart des jeux de combat. Dans ce jeu, vous disposez d'une jauge d'Esprit. Cette jauge diminue à mesure que vous effectuez des coups spéciaux. Elle peut être rechargée, mais cela vous rend vulnérable aux attaques. Lorsque votre santé est presque épuisée, vous pouvez effectuer une combinaison secrète qui déclenchera une attaque mortelle sur votre adversaire, à condition que votre jauge d'Esprit soit pleine.
Asahi Shinbun Rensai - Katou Hifumi Kudan Shougi - Shingiryuu (Japan)	Le Shogi, également connu en tant que jeu d'échecs japonais, est un jeu de stratégie combinatoire abstrait. Le jeu se pratique sur un plateau de neuf cases sur neuf, avec vingt pièces dans chaque camp.
Asameshimae Nyanko (Japan)	Pour faire court, Asameshimae Nyanko c'est West Side Story entre deux bandes de chats, les uns étant bleus et les autres roses. Un jeu prônant la xénophobie ? Bien au contraire, tout ici est question de mélanges ! Le jeu, similaire au Reversi, se joue sur un plateau de soixante-quatre cases. Une partie commence avec quatre pions, deux bleus et deux roses, placés en alternance sur les quatre cases du milieu. A chaque tour de jeu, un joueur pose un pion de sa couleur de façon à coincer un ou plusieurs pion(s) adverse(s) entre l'un des siens et celui qu'il vient de poser, qu'il s'agisse d'une ligne horizontale, verticale ou diagonale. Tous les pions adverses compris entre les deux pions du joueur sont alors retournés et lui appartiennent. En fin de partie, celui qui a le plus de pions de sa couleur gagne.
Ashita no Joe (Japan)	Joe Yabuki, le protagoniste de cette histoire, est un homme ordinaire devenu orphelin dès son plus jeune âge. Sans aucun espoir pour l'avenir, Joe sombre dans la délinquance, sans but dans la vie. Alors qu'il arpente les bas-fonds de Tokyo, Joe vient en aide à un enfant victime d'intimidation de la part d'un gangster. Par un coup du destin, un entraîneur de boxe sur le déclin nommé Danpei Tange assiste à la bagarre entre Joe et le gangster. Danpei est convaincu que Joe a l'étoffe d'un boxeur professionnel. Avec l'aide de Danpei et d'autres personnes, Joe va évoluer non seulement en tant que boxeur, mais aussi en tant qu'être humain. Le jeu propose 8 adversaires que Joe doit vaincre les uns après les autres pour progresser. Chacun doit être mis K.O. dès le premier round, sinon Joe doit recommencer le combat s'il lui reste des vies (vous disposez de 3 vies, quel que soit le niveau de difficulté). Les personnages que Joe affronte sont tous issus du manga.
Asterix & Obelix (Europe) (En,Fr,De,Es)	Astérix & Obélix plonge le joueur dans l'univers des Gaulois, adapté des bandes dessinées de René Goscinny et Albert Uderzo. Il faut parcourir les différents niveaux en ramassant le plus de pièces et d'étoiles possible, tout en envoyant les Romains dans le ciel. L'expérience peut se partager à deux, chacun des joueurs incarnant soit Astérix, soit Obélix.
Asterix (Europe) (En,Fr,De,Es)	Nous sommes en 50 avant J.-C. La Gaule est entièrement occupée par les Romains. Enfin, presque entièrement… Un petit village gaulois continue de défier les forces d'occupation, ses habitants étant protégés par une potion magique qui les rend invincibles. Mais voilà qu'Obélix a disparu ! Les Romains ont confirmé sa capture et l'ont emmené vers une destination inconnue. Astérix est un jeu de plateforme inspiré de la bande dessinée éponyme, dans lequel le petit Gaulois moustachu doit progresser à travers des niveaux situés aux quatre coins de l'Europe, en combattant des Romains et divers animaux agressifs en chemin, afin de sauver son ami Obélix avant que César ne le jette aux lions...
Atlas, The - Renaissance Voyager (Japan)	Il s'agit d'un jeu de gestion dont la représentation et le décor rappellent l'excellent &quot;Colonisation&quot; de Microprose sur micro-ordinateurs. Mais le principe est assez différent. A l'époque de la Renaissance, on incarne un cartographe portuguais qui envoie aux 4 coins du monde des aventuriers afin qu'ils lui rapportent des informations lui permettant de dessiner la meilleure carte possible. Il faut gérer au mieux l'argent (donné par le roi) pour affrêter un ou plusieurs bateaux et choisir des destinations. En fonction des lieux découverts et des routes marchandes mises en place, les aventuriers pourront faire du commerce rapportant de l'argent pour monter d'autres expéditions.
Atmosfear (USA) (Proto)	Atmosfear est un prototype connu sous le nom NightMare. Peu connu du grand public du faite de sa faible apparition dans les grands magazines connu. Le but du jeu est de terminer chaque niveau tout en évitant les règles injustes du Gatekeeper, qui se produisent au hasard.
Axelay (USA)	De mystérieux extraterrestres ont envahi la planète Corliss et épuisent lentement les ressources naturelles de la planète. Prenez le contrôle du vaisseau prototype Axelay et utilisez son arsenal varié pour combattre les ennemis les plus féroces. Le jeu se démarque de nombreux shoot em up de l'époque par certaines originalités tout d'abord en proposant une alternance entre scrollings vertical et horizontal un niveau sur deux, les graphismes étant sublimes pour l'époque (notamment les rendus en &quot;fausse 3D&quot;). Une autre particularité est le système d'armement. Ici, pas de power-up mais des nouvelles armes disponibles à chaque fin de niveau. L'arsenal est varié et vous devrez choisir 3 armes au début de chaque niveau, dont la puissance augmentera à mesure de votre progression. Aussi, la gestion de la vie est double : si un impact avec un projectile vous ampute de l'une de vos armes, toute collision avec un ennemi ou une paroi devient immédiatement fatale.
B.O.B. (USA)	Juste au moment où il pense pouvoir sortir en toute sécurité… Il détruit sa voiture ! Une fois la poussière retombée, B.O.B. se retrouve coincé sur une planète hostile et isolée, à des années-lumière de chez lui. Pire encore, la planète est peuplée des créatures les plus effrayantes et des machines meurtrières qu'il ait jamais vues. Tu dois aider B.O.B. à se frayer un chemin à travers les escouades d'extraterrestres pour rejoindre sa chérie galactique ! Avec plus de 45 niveaux éprouvants ! Six gadgets sophistiqués ! Six types de munitions, dont des tirs et des lasers ! Plus de 40 ennemis menaçants et des boss à gogo ! Des courses de fusées à la vitesse de l'éclair !
Bahamut Lagoon (Japan)	Le royaume de Kahna est en grand danger. Le maléfique empereur Sauzer, obsédé par ses rêves de domination mondiale, s'apprête à envahir le royaume. Le roi envoie ses meilleures troupes de chevaliers et de sorciers affronter l'ennemi, mais en vain : le royaume est conquis par Sauzer, le roi est assassiné et sa charmante fille est kidnappée. Tu as fait preuve de courage, chef de l'escouade des dragons, mais tu vas désormais devoir devenir plus fort. Souviens-toi de la promesse que tu as faite à la princesse il y a longtemps : être toujours à ses côtés. Soutenu par tes amis et tes fidèles dragons, tu dois maintenant libérer la princesse et le royaume des mains de l'ennemi. Si seulement le plus puissant des dragons, Bahamut, pouvait être réveillé...
Bakukyuu Renpatsu!! Super B-Daman (Japan)	Ce jeu met en scène les B-Daman dans un puzzle-game scénarisé (les niveaux sont entrecoupés de cut-scenes avec dialogues entre de multiples personnages). Le principe est très très simple : on déplace son robot de la droite vers la gauche et on doit envoyer une unique bille au bon endroit et au bon moment vers des bombes (qui se déplacent) afin de provoquer une réaction en chaine et toutes les faire exploser. Il n'y a qu'une seule façon de résoudre chaque niveau. En plus des puzzles imposés dans le mode scénario, un autre mode libre nous fait enchainer plusieurs niveaux (différents) sans avoir à subir les nombreux dialogues. Il existe également un mode &quot;battle&quot; jouable à 4 dans la lignée de Bomberman du même éditeur (les persos de Bomberman sont d'ailleurs présents). Dans des arènes variées, il faut tirer des billes sur les autres joueurs pour les faire sortir de l'aire de jeu.
Bakumatsu Kourinden Oni (Japan)	Voici un RPG se déroulant dans le Japon médiéval à la fin de la période Edo. Il met en scène le fameux &quot;shinsengumi&quot;, ce groupe de samurai qui défendaient le shogunat. Mais attention, ici il ne s'agit pas du Shinsengumi déjà mis en scène dans moultes autres oeuvres japonaises, mais d'une sorte de &quot;Men in Black&quot; à l'intérieur du célèbre groupe : des samurai qui protègent en secret le shogunat contre monstres et fantômes. Les héro du jeu est un jeune guerrier qui va bientôt en rejoindre les rangs et combattre des forces maléfiques.
Bakutou Dochers - Bumps-jima wa Oosawagi (Japan)	Voici un clone de Bomberman permettant à 4 joueurs de s'affronter. Au lieu de poser des bombes, on tire tout simplement devant soi et on essaie de toucher les adversaires. Chaque personnage a une compétence particulière et on peut ramasser des bonus donnant de nouvelles capacités (sauter par exemple).
Ball Bullet Gun (Japan)	Ball Bullet vous place à la tête d'un commando d'élite. A vous de choisir vos hommes ainsi que leurs armes et de les envoyer au combat. Chaque mission vous oppose à une équipe ennemie sur une map différente. Chaque équipe joue à son tour. A vous de bien choisir parmis les différentes actions que vous pouvez assigner à vos hommes (déplacement, attaque, observation...) pour mener à bien votre mission. Dans l'ensemble le jeu est plutôt fun et il est fort à parier que pour ceux qui comprennent le japonais le côtés gestion doit apporter un plus non négligeable !
Ballz 3D - Fighting at Its Ballziest (USA)	Qu'est-ce que Ballz ? Ballz est un jeu de combat en 3D d'enfer. C'est un combat acharné et sans merci jusqu'au bout, avec 8 personnages uniques et 8 boss qui frappent, donnent des coups de pied, matraquent, projettent, humilient et pètent sur leurs adversaires. Ballz propose même un replay instantané qui vous montre les dégâts sous presque tous les angles. Et avec trois fois plus de coups spéciaux que ces jeux 2D sans relief, tu vas faire un mal de chien. Nos personnages se transforment même en d'autres personnages quand tu veux. Ballz propose aussi tout un tas d'effets sonores bizarres et un tableau d'affichage plein de sarcasmes. C'est le jeu de combat le plus cool *#!#@*#! du marché !
Barbarossa (Japan)	Dans Barbarossa, vous incarnez une troupe de soldats de l'armée nazie. Vous êtes infiltrés en Russie, et le but du jeu est de mettre à genoux le régime communiste.
Barbie - Super Model (USA)	Help Barbie become a top model. You play as the famous doll and experience the hard-working day of a young and pretty model. Drive your pink sports car with your hair blowing in the wind, learn to walk properly, do makeup sessions, and don't forget to read the latest fashion magazines every day. During fashion shows, you'll need to follow the stars on the floor so that Barbie makes a good impression.
