#key	synopsis
Turok 3 - Shadow of Oblivion (USA)	Older than time itself, a savage cosmic entity called Oblivion exists only to devour everything in its path. Two new Turok warriors, Danielle and Joseph Fireseed must face this evil. The heritage of Turok and all humankind depends on them. Join the legacy. Over 24 upgradable weapons to battle 40 new and original enemies! Intense multiplayer action - over 8 modes and 48 maps!
Twisted Edge - Extreme Snowboarding (USA)	This is it! The fast-paced, intense snowboarding action you've been waiting for! TWISTED EDGE: EXTREME SNOWBOARDING! The sickest tricks, the biggest air and runs you've only dreamed about 'til now. No more searching for the best ride ever, grab your controller and prepare to get twisted! Loaded with riders, boards, and secrets - each with their own unique qualities. There's lots available, but only if you aren't slackin' off in your ridin' skills! Performance is everything and it pays off in TWISTED EDGE!
Utchan Nanchan no Hono no Challenger - Denryuu Ira Ira Bou (Japan)	Ucchan Nanchan no Honō no Challenge: Denryū IraIra Bō follows the same playing principle as the mechanical wire loop game. In this variant, the player has to guide a ball through six courses which basically consist of narrow ways with curves and obstacles. Later levels introduce moving obstacles and parts in which the screen slightly tilts. The player is not allowed to touch anything and has to solve the coruse within a time limit. This all is commentated by an enthusiastic announcer. Multiplayer is a simple split-screen race.
V-Rally Edition 99 (USA)	Racing insanity! Over 40 original tracks, 11 official World Rally Championship cars, tracks in 8 worldwide locations, realistic race physics and smooth car handling, diverse terrain such as jungles, canyons, deserts, mountains and more, unstable weather patterns like rain, fog, snow and cloudy. Adjust car performance characteristics to suit varied road conditions. Bonus and hidden cars and tracks to unlock!
Viewpoint 2064 (Japan) (Proto) (2000-04-13)	Viewpoint 2064 was a 3D vertical shmup being developed by Racdym to be published by the series owners Sammy Corporation. It was a sequel to the original Viewpoint which released in 1992.
Vigilante 8 (USA)	The game takes place in the Western United States during a time of world-wide oil shortage in 1976. An organization known as OMAR (Oil Monopoly Alliance Regime) was making money off the shortage everywhere except in the United States. OMAR hires the best terrorist that $100 million could buy: Sid Burn. His job, aided by five hired Coyotes, is to destroy all gas refineries in the southwest of the U.S. so OMAR can bring the country to its knees. When gas prices went wild, six civilians who called themselves Vigilantes, led by the truck driver Convoy, began fighting against the Coyotes in different areas to keep OMAR from succeeding. Players can choose from eight characters with different agendas, and select vehicles ranging from classic 1970's muscle cars to a school bus, each stacked high with various kinds of weapons.
Vigilante 8 - 2nd Offense (USA)	More drivin' & blastin' fun in this sequel to Vigilante 8. The Coyotes gang returns with a shocking new leader to seek revenge on OMAR, and the Vigilantes gang. New cars, weapons and landscapes add new excitement to the game. There are 18 charcters with storylines to walk through, which in turn affects the other characters in the game, and how well you do in the single player missions will determine what happens in the later levels.
Virtual Chess 64 (USA) (En,Fr,Es)	Virtual Chess 64 is probably the only chess game that was created for the Nintendo 64 console. It features both 2D and 3D graphics that the player can choose according to his/her own preference. It also features mini cut scenes when a pawn loses to another where cartoon - like characters that represent the pawn that attacks and the pawn that loses fight each other. The AI of the game though is extremely high even in the easy levels.
Virtual Pool 64 (USA)	The ultra-real physics make Virtual Pool 64 as close to real pool as it gets! Choose from 9 types of pool including favorites like 9-Ball, Straight Pool, 8-Ball and One Pocket. Three levels of difficulty: Amateur, Professional and Championship. Master trick shots, learn a new game or challenge hundreds of computer opponents in exciting tournament play.
Virtual Pro Wrestling 2 - Oudou Keishou (Japan)	The third title in Virtual Pro Wrestling trilogy features a total of 98 wrestlers representing 11 wrestling organizations, and five different fighting locations. There are also unlockable secret moves, hidden wrestlers, and exclusive cosmetic features for editing a wrestler.
Virtual Pro Wrestling 64 (Japan)	In this sequel to Virtual Pro Wrestling, wrestlers worldwide gather once again to fight it all out. The game has many similarities to WCW vs. nWo: World Tour. The new roster contains a total of 78 real-life wrestlers from seven different organizations, plus 16 unlockable legends. In addition, the player has the ability to customize a wrestler cosmetically and statistically.
